"TOA5","303_IFF","CR300","7433","CR300.Std.06.00","CPU:Spargel_IFF_V1_05.CR300","690","LTZ"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Rain_mm_Tot","SlrW_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","TB0cm_Avg","TB20cm_Avg","VWC20cm_Avg"
"2022-03-23 11:00:00",73492,12.1,53.38,0,563.3,0.95,299.7,55.51,"NAN",7.046,0.108
"2022-03-23 11:10:00",73493,12.36,52.92,0,575.9,1.364,293,37.04,"NAN",7.043,0.108
"2022-03-23 11:20:00",73494,12.71,52.39,0,589.2,1.147,279.9,56.12,"NAN",7.035,0.108
"2022-03-23 11:30:00",73495,13,49.6,0,599.5,1.496,277.8,43.06,"NAN",7.033,0.108
"2022-03-23 11:40:00",73496,13.63,48.69,0,608.2,1.134,308.9,44.15,"NAN",7.036,0.108
"2022-03-23 11:50:00",73497,13.83,45.26,0,615.6,1.17,277.8,35.84,"NAN",7.034,0.108
"2022-03-23 12:00:00",73498,13.98,45.78,0,621,1.166,280.6,48.77,"NAN",7.039,0.108
"2022-03-23 12:10:00",73499,14.32,45.76,0,624.8,1.174,346.5,59.25,"NAN",7.04,0.108
"2022-03-23 12:20:00",73500,14.66,45.16,0,627.5,1.311,15.52,58.37,"NAN",7.043,0.108
"2022-03-23 12:30:00",73501,15.18,42.39,0,628.9,1.284,3.283,38.48,"NAN",7.056,0.108
"2022-03-23 12:40:00",73502,15.44,40.91,0,629.5,1.163,38.26,44.78,"NAN",7.068,0.108
"2022-03-23 12:50:00",73503,15.8,41.28,0,623.9,0.977,29.82,51.3,"NAN",7.073,0.108
"2022-03-23 13:00:00",73504,16,42.58,0,606,1.354,46.35,51.04,"NAN",7.087,0.108
"2022-03-23 13:10:00",73505,16.37,41.77,0,599.5,1.404,29.32,50.76,"NAN",7.102,0.108
"2022-03-23 13:20:00",73506,16.77,40.67,0,614.7,1.307,19.57,54.4,"NAN",7.116,0.108
"2022-03-23 13:30:00",73507,17.78,38.27,0,611,1.15,42.37,69.65,"NAN",7.131,0.108
"2022-03-23 13:40:00",73508,17.6,36.27,0,604.3,2.096,38.01,21.27,"NAN",7.154,0.108
"2022-03-23 13:50:00",73509,17.96,33.66,0,597.4,2.771,38.25,24.27,"NAN",7.175,0.108
"2022-03-23 14:00:00",73510,18.23,30.56,0,589.7,2.328,29.41,23.86,"NAN",7.193,0.108
"2022-03-23 14:10:00",73511,18.8,27.59,0,579.1,3.106,46,21.41,"NAN",7.217,0.108
"2022-03-23 14:20:00",73512,19.03,27.61,0,565.4,3.003,31.85,21.46,"NAN",7.244,0.108
"2022-03-23 14:30:00",73513,19,27.03,0,550.9,3.543,26.56,20.16,"NAN",7.268,0.108
"2022-03-23 14:40:00",73514,19.14,25.97,0,534.7,3.505,33.92,16.11,"NAN",7.296,0.108
"2022-03-23 14:50:00",73515,19.1,25.68,0,519,3.472,10.34,18.95,"NAN",7.316,0.108
"2022-03-23 15:00:00",73516,19.22,25.88,0,501.1,2.962,10.81,17.21,"NAN",7.342,0.108
"2022-03-23 15:10:00",73517,19.2,26.21,0,483.1,3.454,20.31,16.77,"NAN",7.368,0.108
"2022-03-23 15:20:00",73518,19.32,26.18,0,463.3,3.654,12.01,20.3,"NAN",7.391,0.108
"2022-03-23 15:30:00",73519,19.29,26.2,0,437.5,3.843,17.21,16.38,"NAN",7.415,0.108
"2022-03-23 15:40:00",73520,19.33,26.2,0,423.5,3.386,2.856,16.57,"NAN",7.442,0.108
"2022-03-23 15:50:00",73521,19.51,27.19,0,401.7,3.092,6.329,15.4,"NAN",7.467,0.108
"2022-03-23 16:00:00",73522,19.33,27.17,0,378.5,3.431,6.023,18.41,"NAN",7.495,0.108
"2022-03-23 16:10:00",73523,19.33,27.52,0,354.9,3.236,3.693,17.87,"NAN",7.517,0.108
"2022-03-23 16:20:00",73524,19.3,27.36,0,330.6,2.91,0.646,16.68,"NAN",7.546,0.108
"2022-03-23 16:30:00",73525,19.25,27.15,0,304.8,2.832,351.7,16.92,"NAN",7.574,0.108
"2022-03-23 16:40:00",73526,19.19,27.09,0,280,3.331,12.15,12.43,"NAN",7.602,0.108
"2022-03-23 16:50:00",73527,19.06,26.15,0,257.4,3.583,13.66,13.38,"NAN",7.629,0.108
"2022-03-23 17:00:00",73528,18.99,26.27,0,232.6,3.022,3.864,20.02,"NAN",7.655,0.108
"2022-03-23 17:10:00",73529,18.93,26.3,0,208.2,2.946,12.32,13.87,"NAN",7.681,0.108
"2022-03-23 17:20:00",73530,18.79,26.26,0,184.6,3.182,12.86,15.12,"NAN",7.708,0.108
"2022-03-23 17:30:00",73531,18.66,26.42,0,159.9,2.996,13.29,15.07,"NAN",7.738,0.108
"2022-03-23 17:40:00",73532,18.54,26.78,0,135.3,2.429,12.29,14.34,"NAN",7.764,0.108
"2022-03-23 17:50:00",73533,18.33,27.13,0,110.4,2.333,9.68,13.58,"NAN",7.793,0.108
"2022-03-23 18:00:00",73534,18.11,27.78,0,88.4,2.069,16.11,12.83,"NAN",7.812,0.108
"2022-03-23 18:10:00",73535,17.77,28.47,0,65.89,2.043,17.36,11.17,"NAN",7.841,0.108
"2022-03-23 18:20:00",73536,17.37,29.28,0,43.14,1.871,18.88,7.668,"NAN",7.863,0.108
"2022-03-23 18:30:00",73537,16.86,30.11,0,20.13,1.611,21.87,9.23,"NAN",7.885,0.108
"2022-03-23 18:40:00",73538,16.53,30.25,0,10.25,1.488,32.29,8.71,"NAN",7.909,0.108
"2022-03-23 18:50:00",73539,16.31,30.31,0,4.633,1.676,34.51,7.844,"NAN",7.933,0.108
"2022-03-23 19:00:00",73540,16.12,30.32,0,1.628,2.026,36.5,4.921,"NAN",7.951,0.108
"2022-03-23 19:10:00",73541,16.05,30.17,0,0.318,1.822,31.77,4.708,"NAN",7.972,0.108
"2022-03-23 19:20:00",73542,15.7,30.65,0,0.04,1.68,28.87,5.051,"NAN",7.992,0.108
"2022-03-23 19:30:00",73543,15.35,31.32,0,0.013,2,32.15,6.939,"NAN",8.01,0.108
"2022-03-23 19:40:00",73544,14.96,32.2,0,0.012,1.775,60.63,16.52,2.988,8.03,0.108
"2022-03-23 19:50:00",73545,14.19,34.47,0,0.009,1.358,68.87,12.68,"NAN",8.05,0.108
"2022-03-23 20:00:00",73546,13.98,34.84,0,0.011,1.112,64.83,5.163,"NAN",8.06,0.108
"2022-03-23 20:10:00",73547,13.24,37.62,0,0.01,1.169,93.8,19.06,"NAN",8.08,0.107
"2022-03-23 20:20:00",73548,12.22,40.78,0,0.01,1.547,84.3,14.75,"NAN",8.09,0.107
"2022-03-23 20:30:00",73549,12.26,40.03,0,0.008,0.824,80.7,8.94,"NAN",8.1,0.107
"2022-03-23 20:40:00",73550,10.93,47.32,0,0.011,0.649,357.7,40.42,"NAN",8.11,0.107
"2022-03-23 20:50:00",73551,8.18,59.65,0,0.011,1.554,342.5,16.55,"NAN",8.12,0.107
"2022-03-23 21:00:00",73552,9.19,52.21,0,0.009,1.337,55.41,25.68,"NAN",8.13,0.107
"2022-03-23 21:10:00",73553,11.42,43.73,0,0.006,1.284,80.4,8.32,"NAN",8.14,0.107
"2022-03-23 21:20:00",73554,10.18,48.81,0,0.007,0.756,84.2,28.23,"NAN",8.14,0.107
"2022-03-23 21:30:00",73555,11.26,44.61,0,0.008,1.16,59.08,6.31,"NAN",8.15,0.107
"2022-03-23 21:40:00",73556,10.38,49.39,0,0.011,1.344,21.98,29.78,"NAN",8.15,0.107
"2022-03-23 21:50:00",73557,7.713,61.19,0,0.009,1.403,21.84,27.72,"NAN",8.15,0.107
"2022-03-23 22:00:00",73558,10.12,49.15,0,0.01,1.829,50.37,3.309,"NAN",8.16,0.107
"2022-03-23 22:10:00",73559,8.74,55.66,0,0.01,1.558,357.9,40.32,"NAN",8.16,0.107
"2022-03-23 22:20:00",73560,7.45,61.38,0,0.011,1.75,22.82,14.54,"NAN",8.16,0.107
"2022-03-23 22:30:00",73561,9.34,52.62,0,0.009,1.865,37.8,4.132,"NAN",8.15,0.107
"2022-03-23 22:40:00",73562,8.69,55.78,0,0.008,1.001,356.1,72.7,"NAN",8.15,0.107
"2022-03-23 22:50:00",73563,6.595,66.19,0,0.01,0.907,261.4,32.54,"NAN",8.15,0.107
"2022-03-23 23:00:00",73564,6.28,68.58,0,0.009,1.024,2.338,16.89,"NAN",8.15,0.107
"2022-03-23 23:10:00",73565,7.572,61.42,0,0.009,1.15,8.32,10.74,"NAN",8.14,0.107
"2022-03-23 23:20:00",73566,8.02,59.53,0,0.005,1.6,38.67,13.13,"NAN",8.14,0.107
"2022-03-23 23:30:00",73567,6.701,66.26,0,0.004,0.644,268.6,61.08,"NAN",8.13,0.107
"2022-03-23 23:40:00",73568,5.615,71.5,0,0.006,0.651,200.3,17.29,"NAN",8.13,0.107
"2022-03-23 23:50:00",73569,4.792,74.86,0,0.006,"NAN",0,0,"NAN","NAN","NAN"
"2022-03-24 00:00:00",73570,6.384,67.91,0,0.007,1.493,0.134,8.54,"NAN",8.11,0.107
"2022-03-24 00:10:00",73571,5.224,74.83,0,0.006,0.688,267.5,86.8,"NAN",8.1,0.107
"2022-03-24 00:20:00",73572,4.07,79.11,0,0.006,1.003,141,10.99,"NAN",8.09,0.107
"2022-03-24 00:30:00",73573,4.844,75.12,0,0.007,0.911,130.5,7.975,"NAN",8.09,0.107
"2022-03-24 00:40:00",73574,4.783,75.05,0,0.009,1.187,138.1,6.605,"NAN",8.08,0.107
"2022-03-24 00:50:00",73575,4.642,75.05,0,0.005,0.514,102.4,38.69,"NAN",8.07,0.107
"2022-03-24 01:00:00",73576,3.81,78.06,0,0.007,0.382,333.8,59.57,"NAN",8.06,0.107
"2022-03-24 01:10:00",73577,2.532,84.1,0,0.009,0.079,256.2,81.5,"NAN",8.04,0.107
"2022-03-24 01:20:00",73578,2.551,87.1,0,0.005,0.418,164,10.27,"NAN",8.04,0.107
"2022-03-24 01:30:00",73579,1.928,85.6,0,0.004,0.098,187.2,55.96,"NAN",8.03,0.107
"2022-03-24 01:40:00",73580,1.53,87.5,0,0.003,0.133,124.8,40.43,"NAN",8.01,0.107
"2022-03-24 01:50:00",73581,1.64,89.3,0,0.006,0.327,116.2,10.9,"NAN",8,0.107
"2022-03-24 02:00:00",73582,1.736,88.7,0,0.005,0.357,241.5,45.22,"NAN",7.988,0.107
"2022-03-24 02:10:00",73583,1.695,88.7,0,0.008,0.335,199.5,37.27,"NAN",7.976,0.107
"2022-03-24 02:20:00",73584,1.306,88.4,0,0.004,0.583,127,8.05,"NAN",7.962,0.107
"2022-03-24 02:30:00",73585,1.17,88.9,0,0.007,0.249,165.5,50.7,"NAN",7.95,0.107
"2022-03-24 02:40:00",73586,1.115,89.4,0,0.006,0.59,142.9,14.56,"NAN",7.934,0.107
"2022-03-24 02:50:00",73587,1.147,89.7,0,0.006,0.828,157.3,9.71,"NAN",7.921,0.107
"2022-03-24 03:00:00",73588,1.275,89,0,0.005,0.769,149.9,12.44,"NAN",7.913,0.107
"2022-03-24 03:10:00",73589,1.318,88.5,0,0.005,0.492,143.3,25.72,"NAN",7.897,0.107
"2022-03-24 03:20:00",73590,1.038,89.7,0,0.004,0.373,234,50.23,"NAN",7.88,0.107
"2022-03-24 03:30:00",73591,0.85,90.7,0,0.004,0.34,122.9,34.82,"NAN",7.865,0.107
"2022-03-24 03:40:00",73592,0.703,91.5,0,0.004,0.449,140.9,29.17,"NAN",7.849,0.107
"2022-03-24 03:50:00",73593,0.663,92.2,0,0.005,0.396,154.1,32.64,"NAN",7.832,0.107
"2022-03-24 04:00:00",73594,0.59,92.5,0,0.004,0.796,247.3,13.88,"NAN",7.814,0.107
"2022-03-24 04:10:00",73595,0.31,91.8,0,0.004,0.473,351.1,55.43,"NAN",7.8,0.107
"2022-03-24 04:20:00",73596,0.199,93.3,0,0.005,0.416,104,60.97,"NAN",7.783,0.107
"2022-03-24 04:30:00",73597,0.235,94.2,0,0.006,0.353,165.9,14.71,"NAN",7.768,0.107
"2022-03-24 04:40:00",73598,0.21,94.6,0,0.004,0.584,162.7,14.76,"NAN",7.752,0.107
"2022-03-24 04:50:00",73599,0.045,94,0,0.004,0.895,155.5,7.026,"NAN",7.732,0.107
"2022-03-24 05:00:00",73600,0.148,93.8,0,0.002,0.645,124.7,18.62,"NAN",7.716,0.107
"2022-03-24 05:10:00",73601,0.613,93.1,0,0.006,0.802,118.6,16.85,"NAN",7.699,0.107
"2022-03-24 05:20:00",73602,0.346,91.5,0,0.005,0.574,178.2,10.34,"NAN",7.681,0.107
"2022-03-24 05:30:00",73603,-0.09,92.5,0,0.005,0.422,162.7,23.86,"NAN",7.665,0.107
"2022-03-24 05:40:00",73604,0.068,93.8,0,0.006,0.96,148.4,13.76,"NAN",7.646,0.107
"2022-03-24 05:50:00",73605,0.176,94,0,0.016,0.681,149.8,49.89,"NAN",7.627,0.107
"2022-03-24 06:00:00",73606,-0.376,94,0,0.153,0.607,302.1,24.94,"NAN",7.609,0.107
"2022-03-24 06:10:00",73607,-0.95,94.6,0,0.884,0.11,114.7,62.42,"NAN",7.59,0.107
"2022-03-24 06:20:00",73608,-0.941,95.6,0,2.953,0.382,249.2,93.7,"NAN",7.57,0.107
"2022-03-24 06:30:00",73609,-0.574,96.3,0,6.823,0.749,176.2,13.22,"NAN",7.554,0.107
"2022-03-24 06:40:00",73610,-0.725,96.2,0,15.08,0.903,166,10.43,"NAN",7.534,0.107
"2022-03-24 06:50:00",73611,-0.682,95.8,0,32.12,0.452,149.8,17.26,"NAN",7.519,0.107
"2022-03-24 07:00:00",73612,0.21,95.2,0,52.13,0.592,156.8,43.8,"NAN",7.498,0.107
"2022-03-24 07:10:00",73613,0.77,92.9,0,71.79,0.801,162.2,27.06,"NAN",7.483,0.107
"2022-03-24 07:20:00",73614,1.225,90.7,0,90.8,0.725,175,36.36,"NAN",7.462,0.107
"2022-03-24 07:30:00",73615,2.048,88.7,0,111.8,0.557,242.3,19.25,"NAN",7.442,0.107
"2022-03-24 07:40:00",73616,2.623,87.2,0,134.3,0.533,277.3,15.27,"NAN",7.424,0.107
"2022-03-24 07:50:00",73617,3.864,85.6,0,158.6,0.226,280.4,80.6,"NAN",7.403,0.107
"2022-03-24 08:00:00",73618,6.006,80.6,0,184.6,0.164,130.2,89.2,"NAN",7.383,0.107
"2022-03-24 08:10:00",73619,6.91,76.13,0,210.2,0.39,150,33.83,"NAN",7.368,0.107
"2022-03-24 08:20:00",73620,6.895,77.86,0,237.4,0.316,255.8,64.28,"NAN",7.349,0.107
"2022-03-24 08:30:00",73621,7.565,75.9,0,263,0.299,222.3,57.41,"NAN",7.328,0.107
"2022-03-24 08:40:00",73622,8.55,69.11,0,288.4,0.402,240.9,42.9,"NAN",7.307,0.107
"2022-03-24 08:50:00",73623,8.05,72.39,0,313.2,0.421,277.9,47.2,"NAN",7.291,0.107
"2022-03-24 09:00:00",73624,8.13,70.73,0,337.9,0.706,283.2,38.04,"NAN",7.274,0.107
"2022-03-24 09:10:00",73625,8.4,69.52,0,362.4,0.766,265.1,35.38,"NAN",7.257,0.107
"2022-03-24 09:20:00",73626,9.02,68.83,0,385.1,0.778,265.8,33.02,"NAN",7.241,0.107
"2022-03-24 09:30:00",73627,9.61,65.84,0,407.6,0.698,274,37.91,"NAN",7.219,0.107
"2022-03-24 09:40:00",73628,10.11,64.08,0,428.5,0.891,275.6,26.24,"NAN",7.206,0.107
"2022-03-24 09:50:00",73629,10.17,63.91,0,449.2,0.987,228.9,30.08,"NAN",7.197,0.107
"2022-03-24 10:00:00",73630,10.49,59.62,0,469.6,0.871,234.2,30.75,"NAN",7.178,0.107
"2022-03-24 10:10:00",73631,11.62,56.22,0,490.5,0.677,258.2,39.99,"NAN",7.163,0.107
"2022-03-24 10:20:00",73632,11.86,57.02,0,507.8,0.659,215.3,39.55,"NAN",7.157,0.107
"2022-03-24 10:30:00",73633,13.22,53.75,0,524.9,0.594,157,78.22,"NAN",7.145,0.107
"2022-03-24 10:40:00",73634,13.18,51.85,0,541.2,0.904,172,39.23,"NAN",7.135,0.107
"2022-03-24 10:50:00",73635,13.5,49.32,0,555.9,0.778,89.1,70.29,"NAN",7.131,0.107
"2022-03-24 11:00:00",73636,13.79,48.33,0,570,0.948,27.42,58,"NAN",7.124,0.107
"2022-03-24 11:10:00",73637,14.29,46.37,0,582.3,0.784,172,84.1,"NAN",7.12,0.107
"2022-03-24 11:20:00",73638,14.86,45.73,0,593.6,1.119,85.7,32.54,"NAN",7.118,0.107
"2022-03-24 11:30:00",73639,15.04,45.13,0,602.7,1.466,16.82,40.19,"NAN",7.116,0.107
"2022-03-24 11:40:00",73640,15.03,44.64,0,611.7,1.726,14.79,37.26,"NAN",7.119,0.107
"2022-03-24 11:50:00",73641,15.51,43.83,0,618.7,1.334,355.5,54,"NAN",7.118,0.107
"2022-03-24 12:00:00",73642,15.92,42.66,0,624,1.735,322.1,29.25,"NAN",7.119,0.107
"2022-03-24 12:10:00",73643,16.2,40.83,0,630.5,1.994,349.8,31.51,"NAN",7.132,0.107
"2022-03-24 12:20:00",73644,16.78,39.23,0,628,1.676,19.84,35.18,"NAN",7.14,0.107
"2022-03-24 12:30:00",73645,17.34,37.04,0,633.4,2.039,354.5,29.09,"NAN",7.145,0.107
"2022-03-24 12:40:00",73646,17.92,34.97,0,635.3,2.356,7.878,34.39,"NAN",7.162,0.107
"2022-03-24 12:50:00",73647,17.94,33.08,0,633.4,2.686,4.407,18.65,"NAN",7.175,0.107
"2022-03-24 13:00:00",73648,18.52,31.49,0,632.2,2.633,13.18,26.6,"NAN",7.187,0.107
"2022-03-24 13:10:00",73649,18.71,31.15,0,628,2.953,7.459,20.57,"NAN",7.205,0.107
"2022-03-24 13:20:00",73650,18.95,29.17,0,625.5,3.687,5.537,22.41,"NAN",7.225,0.107
"2022-03-24 13:30:00",73651,19.27,28.6,0,618.7,3.351,18,20.3,"NAN",7.247,0.107
"2022-03-24 13:40:00",73652,19.19,27.6,0,609.2,3.452,7.831,18.96,"NAN",7.274,0.107
"2022-03-24 13:50:00",73653,19.43,27.8,0,601.3,3.779,18.84,16.07,"NAN",7.295,0.107
"2022-03-24 14:00:00",73654,19.51,27.57,0,591.6,3.233,7.326,18.43,"NAN",7.321,0.107
"2022-03-24 14:10:00",73655,19.63,26.95,0,576.6,3.465,10.97,16.58,"NAN",7.347,0.107
"2022-03-24 14:20:00",73656,19.64,25.7,0,565,3.548,12.35,16.31,"NAN",7.375,0.107
"2022-03-24 14:30:00",73657,19.74,25.51,0,550.4,3.294,8.49,17.27,"NAN",7.399,0.107
"2022-03-24 14:40:00",73658,19.74,24.7,0,536.2,3.143,3.704,17.26,"NAN",7.429,0.107
"2022-03-24 14:50:00",73659,19.81,24.22,0,520.2,3.3,5.59,15.67,"NAN",7.452,0.107
"2022-03-24 15:00:00",73660,19.91,25.03,0,503.3,3.145,23.31,14.54,"NAN",7.48,0.106
"2022-03-24 15:10:00",73661,19.81,24.69,0,485.2,3.33,6.546,11.24,"NAN",7.507,0.106
"2022-03-24 15:20:00",73662,19.9,24.65,0,464.7,3.238,7.101,13.55,"NAN",7.526,0.106
"2022-03-24 15:30:00",73663,19.88,24.58,0,445,3.495,14.31,16.67,"NAN",7.56,0.106
"2022-03-24 15:40:00",73664,19.96,25.16,0,427.2,3.14,17.63,13.69,"NAN",7.59,0.106
"2022-03-24 15:50:00",73665,20.07,25.29,0,403.1,2.855,11.96,17.3,"NAN",7.616,0.106
"2022-03-24 16:00:00",73666,19.96,25.1,0,381.3,2.983,15.13,14.96,"NAN",7.638,0.106
"2022-03-24 16:10:00",73667,20.14,25.34,0,356.5,2.789,15.63,15.54,"NAN",7.667,0.106
"2022-03-24 16:20:00",73668,20.03,25.07,0,332.8,2.878,22.18,16.39,"NAN",7.697,0.106
"2022-03-24 16:30:00",73669,19.96,25.28,0,306.2,3.25,32.07,13.86,"NAN",7.723,0.106
"2022-03-24 16:40:00",73670,20.01,25.49,0,282.3,2.624,24,16.02,"NAN",7.753,0.106
"2022-03-24 16:50:00",73671,19.96,25.61,0,256.3,2.691,23.36,16.33,"NAN",7.781,0.106
"2022-03-24 17:00:00",73672,19.86,25.57,0,232,2.717,27.81,15.8,"NAN",7.81,0.106
"2022-03-24 17:10:00",73673,19.76,25.79,0,207.4,2.75,26.74,13.05,"NAN",7.837,0.106
"2022-03-24 17:20:00",73674,19.56,25.95,0,183.3,2.887,39.19,10.52,"NAN",7.864,0.106
"2022-03-24 17:30:00",73675,19.43,26.44,0,159.3,2.61,37.05,14.05,"NAN",7.894,0.106
"2022-03-24 17:40:00",73676,19.32,26.8,0,136.6,2.288,36.89,9.31,"NAN",7.923,0.106
"2022-03-24 17:50:00",73677,19.15,27.36,0,111.7,2.145,32.98,9.29,"NAN",7.947,0.106
"2022-03-24 18:00:00",73678,18.89,27.4,0,92.5,2.12,36.82,9.19,"NAN",7.974,0.106
"2022-03-24 18:10:00",73679,18.63,27.91,0,71.38,1.73,39.45,9.4,"NAN",7.998,0.106
"2022-03-24 18:20:00",73680,18.18,28.7,0,51.22,1.672,42.15,5.44,"NAN",8.02,0.106
"2022-03-24 18:30:00",73681,17.77,29.09,0,26.72,1.391,48.72,6.44,"NAN",8.05,0.106
"2022-03-24 18:40:00",73682,17.36,29.68,0,14.08,1.472,47.73,8.83,"NAN",8.07,0.106
"2022-03-24 18:50:00",73683,17.05,29.81,0,6.26,1.463,45.82,6.157,"NAN",8.09,0.106
"2022-03-24 19:00:00",73684,16.83,30.01,0,2.056,1.43,28.15,8.97,"NAN",8.12,0.106
"2022-03-24 19:10:00",73685,16.22,31.3,0,0.418,1.381,21.97,9.57,"NAN",8.14,0.106
"2022-03-24 19:20:00",73686,15.94,31.68,0,0.059,1.223,53.66,8.59,"NAN",8.16,0.106
"2022-03-24 19:30:00",73687,15.6,32.74,0,0.012,1.224,61.81,6.717,"NAN",8.17,0.106
"2022-03-24 19:40:00",73688,15.35,33.25,0,0.01,1.435,46,10.15,"NAN",8.2,0.106
"2022-03-24 19:50:00",73689,15.28,33.57,0,0.007,1.638,41.62,4.988,14.41,8.21,0.106
"2022-03-24 20:00:00",73690,14.57,35.31,0,0.011,1.448,53.98,9.73,"NAN",8.23,0.106
"2022-03-24 20:10:00",73691,14.38,35.81,0,0.007,1.38,67.5,5.497,"NAN",8.24,0.106
"2022-03-24 20:20:00",73692,14.18,36.27,0,0.009,1.308,55.61,6.277,"NAN",8.26,0.106
"2022-03-24 20:30:00",73693,13.99,36.66,0,0.011,1.283,60.28,5.811,"NAN",8.27,0.106
"2022-03-24 20:40:00",73694,13.59,37.82,0,0.009,1.195,62.39,7.53,"NAN",8.28,0.106
"2022-03-24 20:50:00",73695,13.19,38.84,0,0.008,1.068,46.84,7.961,"NAN",8.29,0.106
"2022-03-24 21:00:00",73696,12.93,39.65,0,0.007,1.122,66.49,6.801,"NAN",8.3,0.106
"2022-03-24 21:10:00",73697,12.27,42.02,0,0.01,0.818,82.6,12.05,"NAN",8.31,0.106
"2022-03-24 21:20:00",73698,11.57,44.4,0,0.009,0.711,49.46,10.23,"NAN",8.31,0.106
"2022-03-24 21:30:00",73699,9.51,55.26,0,0.011,0.384,2.247,31.96,"NAN",8.32,0.106
"2022-03-24 21:40:00",73700,8.46,58.34,0,0.012,0.354,4.511,44.05,"NAN",8.32,0.106
"2022-03-24 21:50:00",73701,7.841,61.54,0,0.009,0.481,340.8,24.26,"NAN",8.33,0.106
"2022-03-24 22:00:00",73702,7.567,65.18,0,0.008,0.446,332.8,28.73,"NAN",8.33,0.106
"2022-03-24 22:10:00",73703,6.358,72.65,0,0.007,0.159,351.7,51.44,"NAN",8.32,0.106
"2022-03-24 22:20:00",73704,6.101,74.73,0,0.01,0.455,2.03,35.27,"NAN",8.32,0.106
"2022-03-24 22:30:00",73705,7.156,67.47,0,0.01,0.803,57.67,16.69,"NAN",8.33,0.106
"2022-03-24 22:40:00",73706,9.86,54.01,0,0.004,1.722,55.09,9.66,"NAN",8.32,0.106
"2022-03-24 22:50:00",73707,8.95,58.27,0,0.006,1.366,32.49,13.76,"NAN",8.32,0.106
"2022-03-24 23:00:00",73708,8.49,59.86,0,0.005,1.302,58.39,11.26,"NAN",8.32,0.106
"2022-03-24 23:10:00",73709,9.1,57.55,0,0.007,1.21,19.23,44.73,"NAN",8.32,0.106
"2022-03-24 23:20:00",73710,6.039,70.91,0,0.006,0.272,259.7,44.07,"NAN",8.32,0.106
"2022-03-24 23:30:00",73711,5.807,72.54,0,0.005,0.38,307.7,40.37,"NAN",8.31,0.106
"2022-03-24 23:40:00",73712,5.681,73.01,0,0.005,0.478,259.6,38.04,"NAN",8.3,0.106
"2022-03-24 23:50:00",73713,5.119,76.35,0,0.007,"NAN",0,0,"NAN","NAN","NAN"
"2022-03-25 00:00:00",73714,5.479,75.68,0,0.006,0.869,4.373,14.29,"NAN",8.29,0.106
"2022-03-25 00:10:00",73715,5.736,72.9,0,0.006,0.52,39.48,50.22,"NAN",8.28,0.106
"2022-03-25 00:20:00",73716,5.445,75.14,0,0.005,0.526,293.4,31.23,"NAN",8.27,0.106
"2022-03-25 00:30:00",73717,5.213,77.38,0,0.007,0.513,71.9,41.9,"NAN",8.26,0.106
"2022-03-25 00:40:00",73718,5.192,78.32,0,0.006,0.394,16.86,55.33,"NAN",8.25,0.106
"2022-03-25 00:50:00",73719,5.335,75.49,0,0.005,0.74,39.41,34.65,"NAN",8.24,0.106
"2022-03-25 01:00:00",73720,6.807,68.01,0,0.005,1.366,23.91,32.03,"NAN",8.23,0.106
"2022-03-25 01:10:00",73721,5.183,75.24,0,0.007,0.927,0.136,10.2,"NAN",8.22,0.106
"2022-03-25 01:20:00",73722,4.497,77.68,0,0.006,0.4,282.3,29.73,"NAN",8.21,0.106
"2022-03-25 01:30:00",73723,3.904,82.4,0,0.004,0.465,181.4,43.64,"NAN",8.2,0.106
"2022-03-25 01:40:00",73724,4.358,80.3,0,0.008,0.959,65.81,43.81,"NAN",8.19,0.106
"2022-03-25 01:50:00",73725,5.606,73.48,0,0.008,0.856,23.36,18.44,"NAN",8.17,0.106
"2022-03-25 02:00:00",73726,4.548,78.94,0,0.007,0.644,16.68,26.61,"NAN",8.16,0.106
"2022-03-25 02:10:00",73727,5.38,74.4,0,0.007,0.89,17.36,17.44,"NAN",8.15,0.106
"2022-03-25 02:20:00",73728,4.152,79.6,0,0.006,0.525,289.8,84.7,"NAN",8.14,0.106
"2022-03-25 02:30:00",73729,4.059,81.3,0,0.006,0.914,60.02,62.78,"NAN",8.12,0.106
"2022-03-25 02:40:00",73730,6.229,69.79,0,0.009,1.542,56.78,7.481,"NAN",8.11,0.106
"2022-03-25 02:50:00",73731,6.122,69.83,0,0.004,1.326,54.8,4.271,"NAN",8.09,0.106
"2022-03-25 03:00:00",73732,5.325,72.41,0,0.007,0.958,12.37,39.02,"NAN",8.08,0.106
"2022-03-25 03:10:00",73733,2.954,82.7,0,0.007,0.513,323.2,13.06,"NAN",8.07,0.106
"2022-03-25 03:20:00",73734,2.44,86.9,0,0.005,0.435,347.7,16.89,"NAN",8.05,0.106
"2022-03-25 03:30:00",73735,2.487,88.4,0,0.008,0.162,290.2,97.4,"NAN",8.04,0.106
"2022-03-25 03:40:00",73736,2.791,88.1,0,0.005,0.593,15.1,20.05,"NAN",8.02,0.106
"2022-03-25 03:50:00",73737,4.027,82,0,0.006,1.312,5.769,5.843,"NAN",8.01,0.106
"2022-03-25 04:00:00",73738,4.035,80.6,0,0.005,0.984,18.91,13.5,"NAN",7.993,0.106
"2022-03-25 04:10:00",73739,3.433,81.6,0,0.006,0.399,260.1,40.91,"NAN",7.978,0.106
