"TOA5","036_WAN","CR800","45590","CR800.Std.32.05","CPU:Acker_V2_72b.CR8","42956","LTZ"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Rain_mm_Tot","SlrW_Avg","LWmV_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","T107_C_Avg","T107_C_SOIL_Avg","VWC_Avg","EC_Max","TB20_Avg","WS_ms_Max"
"TS","RN","Deg C","%","mm","W/m^2","mV","meters/second","Deg","Deg","Deg C","","l/l","dS/m","","meters/second"
"","","Avg","Avg","Tot","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Max","Avg","Max"
"2024-01-01 00:00:00",28758,3.769,93.4,0,0.078,267.5,1.01,267.4,17.26,"NAN","NAN","NAN",0,0,2.17
"2024-01-10 20:10:00",30175,-1.914,98.4,0,0.083,266.9,1.766,62.06,18.8,"NAN","NAN","NAN",0,0,3.09
"2024-01-10 20:20:00",30176,-1.871,98.4,0,0.067,266.9,1.578,55.51,10.51,"NAN","NAN","NAN",0,0,2.59
"2024-01-10 20:30:00",30177,-1.824,98.4,0,0.117,266.9,1.804,50.66,7.397,"NAN","NAN","NAN",0,0,2.5
"2024-01-10 20:40:00",30178,-1.78,98.4,0,0.061,266.9,1.897,50.56,11.62,"NAN","NAN","NAN",0,0,2.75
"2024-01-10 20:50:00",30179,-1.707,98.5,0,0.117,266.9,2.547,45.98,7.935,"NAN","NAN","NAN",0,0,3.78
"2024-01-10 21:00:00",30180,-1.666,98.4,0,0.128,266.9,2.363,44.64,8.2,"NAN","NAN","NAN",0,0,3.12
"2024-01-10 21:10:00",30181,-1.647,98.5,0,0.067,266.9,2.468,53.63,9.82,"NAN","NAN","NAN",0,0,3.71
"2024-01-10 21:20:00",30182,-1.663,98.6,0,0.083,267,2.178,47.56,10.76,"NAN","NAN","NAN",0,0,3.38
"2024-01-10 21:30:00",30183,-1.676,98.7,0,0.1,267.2,2.147,56.19,10.25,"NAN","NAN","NAN",0,0,3.2
"2024-01-10 21:40:00",30184,-1.675,98.9,0,0.039,267.3,2.547,60.7,12.5,"NAN","NAN","NAN",0,0,3.49
"2024-01-10 21:50:00",30185,-1.685,98.9,0,0.133,267.3,2.723,64.64,12.41,"NAN","NAN","NAN",0,0,3.52
"2024-01-10 22:00:00",30186,-1.691,99,0,0.111,267.4,2.231,62.86,13.24,"NAN","NAN","NAN",0,0,3.56
"2024-01-10 22:10:00",30187,-1.69,99,0,0.117,267.3,2.433,62.26,11.22,"NAN","NAN","NAN",0,0,4.01
"2024-01-10 22:20:00",30188,-1.666,99,0,0.072,267.3,2.699,62.94,17.04,"NAN","NAN","NAN",0,0,3.81
"2024-01-10 22:30:00",30189,-1.661,98.9,0,0.106,267.3,2.144,71.65,20.86,"NAN","NAN","NAN",0,0,3.57
"2024-01-10 22:40:00",30190,-1.654,98.9,0,0.044,267.3,2.415,69.49,15.04,"NAN","NAN","NAN",0,0,4.43
"2024-01-10 22:50:00",30191,-1.663,98.9,0,0.1,267.4,2.043,64.41,14.78,"NAN","NAN","NAN",0,0,3.03
"2024-01-10 23:00:00",30192,-1.654,98.8,0,0.094,267.4,2.233,61.74,13.85,"NAN","NAN","NAN",0,0,3.34
"2024-01-10 23:10:00",30193,-1.645,98.8,0,0.061,267.4,1.719,73.63,21.72,"NAN","NAN","NAN",0,0,3.09
"2024-01-10 23:20:00",30194,-1.642,98.8,0,0.067,267.4,1.848,64.53,16.22,"NAN","NAN","NAN",0,0,2.78
"2024-01-10 23:30:00",30195,-1.706,98.7,0,0.111,267.2,2.243,43.96,12.65,"NAN","NAN","NAN",0,0,3.12
"2024-01-10 23:40:00",30196,-1.847,98.4,0,0.044,267,2.35,39.88,11.13,"NAN","NAN","NAN",0,0,3.17
"2024-01-10 23:50:00",30197,-1.956,98.1,0,0.117,266.9,2.217,29.47,9.33,"NAN","NAN","NAN",0,0,3.32
"2024-01-11 00:00:00",30198,-2.069,97.7,0,0.094,266.9,2.599,27.25,9.59,"NAN","NAN","NAN",0,0,3.66
"2024-01-11 00:10:00",30199,-2.127,97.5,0,0.072,266.9,2.154,21.75,9.76,"NAN","NAN","NAN",0,0,3.56
"2024-01-11 00:20:00",30200,-2.157,97.4,0,0.083,266.9,2.041,14.54,13.27,"NAN","NAN","NAN",0,0,3.26
"2024-01-11 00:30:00",30201,-2.149,97.4,0,0.111,266.9,2.305,13.84,11.91,"NAN","NAN","NAN",0,0,3.44
"2024-01-11 00:40:00",30202,-2.27,97.2,0,0.033,266.9,2.529,17.16,10.64,"NAN","NAN","NAN",0,0,3.52
"2024-01-11 00:50:00",30203,-2.34,97.2,0,0.139,266.9,2.646,11.88,9.23,"NAN","NAN","NAN",0,0,3.96
"2024-01-11 01:00:00",30204,-2.431,97,0,0.111,266.9,2.348,9.57,13.25,"NAN","NAN","NAN",0,0,3.1
"2024-01-11 01:10:00",30205,-2.535,96.9,0,0.094,266.9,2.255,1.474,13.17,"NAN","NAN","NAN",0,0,3.38
"2024-01-11 01:20:00",30206,-2.573,96.9,0,0.056,266.9,2.13,12.81,12.19,"NAN","NAN","NAN",0,0,3.03
"2024-01-11 01:30:00",30207,-2.618,96.9,0,0.1,266.9,2.413,358.7,12.17,"NAN","NAN","NAN",0,0,3.53
"2024-01-11 01:40:00",30208,-2.655,97,0,0.072,266.9,2.2,11.28,16.36,"NAN","NAN","NAN",0,0,3.16
"2024-01-11 01:50:00",30209,-2.649,97.1,0,0.089,266.9,2.288,16.16,10.37,"NAN","NAN","NAN",0,0,3.25
"2024-01-11 02:00:00",30210,-2.638,97.2,0,0.089,266.9,2.315,16.15,12.13,"NAN","NAN","NAN",0,0,4.24
"2024-01-11 02:10:00",30211,-2.645,97.1,0,0.1,266.9,2.502,19.12,12.88,"NAN","NAN","NAN",0,0,3.78
"2024-01-11 02:20:00",30212,-2.596,97.1,0,0.094,266.9,2.501,14.57,11.8,"NAN","NAN","NAN",0,0,3.44
"2024-01-11 02:30:00",30213,-2.572,97,0,0.156,266.9,2.745,20.45,10.55,"NAN","NAN","NAN",0,0,3.48
"2024-01-11 02:40:00",30214,-2.561,96.9,0,0.078,266.9,2.301,19.13,9.4,"NAN","NAN","NAN",0,0,3.46
"2024-01-11 02:50:00",30215,-2.562,96.8,0,0.111,266.9,2.06,19.63,12.65,"NAN","NAN","NAN",0,0,3.26
"2024-01-11 03:00:00",30216,-2.648,96.5,0,0.083,266.9,2.085,20.01,13.67,"NAN","NAN","NAN",0,0,3.12
"2024-01-11 03:10:00",30217,-2.75,96.4,0,0.1,266.9,2.087,9.88,11.06,"NAN","NAN","NAN",0,0,2.89
"2024-01-11 03:20:00",30218,-2.745,96.1,0,0.083,266.9,2.378,9.07,8.27,"NAN","NAN","NAN",0,0,3.44
"2024-01-11 03:30:00",30219,-2.783,96,0,0.117,266.9,2.33,6.338,10.99,"NAN","NAN","NAN",0,0,3.1
"2024-01-11 03:40:00",30220,-2.807,95.8,0,0.061,266.9,2.204,359,13.49,"NAN","NAN","NAN",0,0,3.14
"2024-01-11 03:50:00",30221,-2.812,95.8,0,0.106,266.9,1.969,9.67,14.36,"NAN","NAN","NAN",0,0,3.2
"2024-01-11 04:00:00",30222,-2.797,95.8,0,0.083,266.9,2.062,17.6,9,"NAN","NAN","NAN",0,0,2.79
"2024-01-11 04:10:00",30223,-2.868,95.8,0,0.078,266.9,2.104,15.01,9.58,"NAN","NAN","NAN",0,0,3.12
"2024-01-11 04:20:00",30224,-2.911,95.9,0,0.078,266.9,2.128,15.21,10.64,"NAN","NAN","NAN",0,0,3.06
"2024-01-11 04:30:00",30225,-2.975,95.8,0,0.083,266.9,2.124,13.22,13.16,"NAN","NAN","NAN",0,0,3.2
"2024-01-11 04:40:00",30226,-3.112,95.2,0,0.067,266.9,2.238,356.8,13.4,"NAN","NAN","NAN",0,0,3.28
"2024-01-11 04:50:00",30227,-3.091,95.2,0,0.128,266.9,1.863,10.25,12.17,"NAN","NAN","NAN",0,0,2.79
"2024-01-11 05:00:00",30228,-3.099,95.4,0,0.167,266.9,2.05,5.029,14.3,"NAN","NAN","NAN",0,0,3.56
"2024-01-11 05:10:00",30229,-3.092,95.8,0,0.022,266.9,1.638,1.271,17.76,"NAN","NAN","NAN",0,0,2.5
"2024-01-11 05:20:00",30230,-3.046,95.9,0,0.106,266.9,1.79,358.2,9.66,"NAN","NAN","NAN",0,0,2.72
"2024-01-11 05:30:00",30231,-3.005,96,0,0.039,266.9,1.514,15.32,14.57,"NAN","NAN","NAN",0,0,2.15
"2024-01-11 05:40:00",30232,-3.047,95.8,0,0.111,266.9,1.789,17.79,10.06,"NAN","NAN","NAN",0,0,2.48
"2024-01-11 05:50:00",30233,-3.048,95.6,0,0.056,266.9,1.811,7.528,10.07,"NAN","NAN","NAN",0,0,2.51
"2024-01-11 06:00:00",30234,-3.01,95.7,0,0.111,266.9,1.421,9.07,8.79,"NAN","NAN","NAN",0,0,2.15
"2024-01-11 06:10:00",30235,-2.974,95.8,0,0.05,266.9,1.2,13.76,12.22,"NAN","NAN","NAN",0,0,1.78
"2024-01-11 06:20:00",30236,-2.951,96,0,0.094,266.9,0.766,46.84,33.88,"NAN","NAN","NAN",0,0,1.3
"2024-01-11 06:30:00",30237,-2.92,96.1,0,0.106,266.9,0.512,105.4,57.83,"NAN","NAN","NAN",0,0,0.87
"2024-01-11 06:40:00",30238,-2.89,96.2,0,0.05,266.9,0.75,84.4,30.98,"NAN","NAN","NAN",0,0,1.69
"2024-01-11 06:50:00",30239,-2.963,96.1,0,0.122,266.9,1.532,60.42,8.99,"NAN","NAN","NAN",0,0,2.09
"2024-01-11 07:00:00",30240,-3.049,96.1,0,0.1,266.9,2.057,52.83,5.72,"NAN","NAN","NAN",0,0,2.63
"2024-01-11 07:10:00",30241,-3.132,96,0,0.083,266.9,1.577,56.92,12.41,"NAN","NAN","NAN",0,0,2.28
"2024-01-11 07:20:00",30242,-3.168,96.2,0,0.072,266.9,1.633,56.24,12.03,"NAN","NAN","NAN",0,0,2.58
"2024-01-11 07:30:00",30243,-3.206,96.2,0,0.106,266.9,1.491,63.89,12.06,"NAN","NAN","NAN",0,0,2.25
"2024-01-11 07:40:00",30244,-3.264,96.2,0,0.072,266.9,1.655,43.61,13.19,"NAN","NAN","NAN",0,0,2.56
"2024-01-11 07:50:00",30245,-3.292,96.3,0,0.278,266.9,1.657,46.37,12.1,"NAN","NAN","NAN",0,0,2.34
"2024-01-11 08:00:00",30246,-3.318,96.2,0,0.305,266.9,1.547,68.46,10.29,"NAN","NAN","NAN",0,0,2.62
"2024-01-11 08:10:00",30247,-3.372,96.1,0,0.922,266.9,1.439,69.46,18.58,"NAN","NAN","NAN",0,0,2.82
"2024-01-11 08:20:00",30248,-3.455,95.9,0,1.394,266.9,2.097,64.6,14.32,"NAN","NAN","NAN",0,0,3.4
"2024-01-11 08:30:00",30249,-3.505,96,0,2.322,266.9,1.973,57.84,16.46,"NAN","NAN","NAN",0,0,2.99
"2024-01-11 08:40:00",30250,-3.558,96.2,0,4.005,266.9,1.939,58.12,11.97,"NAN","NAN","NAN",0,0,3.03
"2024-01-11 08:50:00",30251,-3.643,96.3,0,7.082,266.9,2.445,52.53,10.33,"NAN","NAN","NAN",0,0,3.47
"2024-01-11 09:00:00",30252,-3.698,96.5,0,9.95,266.9,2.608,42.62,12.2,"NAN","NAN","NAN",0,0,3.7
"2024-01-11 09:10:00",30253,-3.715,96.6,0,12.06,266.9,2.508,49.22,11.25,"NAN","NAN","NAN",0,0,3.79
"2024-01-11 09:20:00",30254,-3.714,96.4,0,15.06,266.9,2.435,35.04,13.64,"NAN","NAN","NAN",0,0,3.14
"2024-01-11 09:30:00",30255,-3.735,96.3,0,18.37,266.9,2.146,32.04,11.44,"NAN","NAN","NAN",0,0,3.14
"2024-01-11 09:40:00",30256,-3.733,96.4,0,21.46,266.9,1.862,37.97,13.46,"NAN","NAN","NAN",0,0,2.92
"2024-01-11 09:50:00",30257,-3.812,96.1,0,23.1,266.9,2.558,33.6,13.07,"NAN","NAN","NAN",0,0,3.58
"2024-01-11 10:00:00",30258,-3.992,95.6,0,26.73,266.9,2.77,17.28,12.21,"NAN","NAN","NAN",0,0,4.02
"2024-01-11 10:10:00",30259,-4.051,95.7,0,33.7,266.9,2.478,16.86,15.05,"NAN","NAN","NAN",0,0,3.42
"2024-01-11 10:20:00",30260,-4.118,95.5,0,37.5,266.9,2.352,17.62,12.56,"NAN","NAN","NAN",0,0,3.71
"2024-01-11 10:30:00",30261,-4.079,95.5,0,42.41,266.9,1.625,355,13.78,"NAN","NAN","NAN",0,0,2.68
"2024-01-11 10:40:00",30262,-4.104,95.4,0,44.39,266.9,2.382,18.73,16.97,"NAN","NAN","NAN",0,0,3.68
"2024-01-11 10:50:00",30263,-4.146,95.7,0,45.42,266.9,2.639,28.89,11.77,"NAN","NAN","NAN",0,0,4.1
"2024-01-11 11:00:00",30264,-4.177,96,0,50.28,266.9,2.506,14.5,11.6,"NAN","NAN","NAN",0,0,3.52
"2024-01-11 11:10:00",30265,-4.106,96.2,0,54.16,266.9,1.957,22.11,15.64,"NAN","NAN","NAN",0,0,3.2
"2024-01-11 11:20:00",30266,-4.123,96,0,50.48,266.9,2.833,22.47,15.84,"NAN","NAN","NAN",0,0,4.35
"2024-01-11 11:30:00",30267,-4.107,96,0,47.14,266.9,3.252,45.12,13.04,"NAN","NAN","NAN",0,0,4.35
"2024-01-11 11:40:00",30268,-4.178,95.6,0,55.93,266.9,3.228,31.59,14,"NAN","NAN","NAN",0,0,4.39
"2024-01-11 11:50:00",30269,-4.174,95.5,0,63.01,266.9,3.124,31.7,11.55,"NAN","NAN","NAN",0,0,4.74
"2024-01-11 12:00:00",30270,-3.983,95.3,0,68.47,266.9,2.268,48.52,18.44,"NAN","NAN","NAN",0,0,3.98
"2024-01-11 12:10:00",30271,-3.883,95,0,72.19,266.9,2.119,61.41,19.02,"NAN","NAN","NAN",0,0,3.45
"2024-01-11 12:20:00",30272,-3.804,94.7,0,68.45,266.4,1.811,76.53,11.32,"NAN","NAN","NAN",0,0,3.26
"2024-01-11 12:30:00",30273,-3.924,95.6,0,61.81,266.9,2.683,61.36,15.36,"NAN","NAN","NAN",0,0,4.23
"2024-01-11 12:40:00",30274,-3.846,95.7,0,60.87,266.9,1.679,64.93,19.82,"NAN","NAN","NAN",0,0,3.22
"2024-01-11 12:50:00",30275,-3.766,95.4,0,68.16,266.7,1.646,66.96,31.44,"NAN","NAN","NAN",0,0,2.97
"2024-01-11 13:00:00",30276,-3.821,95.9,0,62.55,266.9,2.451,57,21.58,"NAN","NAN","NAN",0,0,3.79
"2024-01-11 13:10:00",30277,-3.758,95.6,0,64.81,266.9,2.106,79.92,20.59,"NAN","NAN","NAN",0,0,3.34
"2024-01-11 13:20:00",30278,-3.807,95.5,0,62.11,266.9,2.62,43.66,15.73,"NAN","NAN","NAN",0,0,3.92
"2024-01-11 13:30:00",30279,-3.686,95.3,0,68.86,266.8,1.773,68.41,21.13,"NAN","NAN","NAN",0,0,3.32
"2024-01-11 13:40:00",30280,-3.621,95.2,0,68.74,266.6,1.676,65,16.89,"NAN","NAN","NAN",0,0,2.76
"2024-01-11 13:50:00",30281,-3.688,95,0,65.81,266.6,2.701,48.93,11.8,"NAN","NAN","NAN",0,0,4
"2024-01-11 14:00:00",30282,-3.648,95.1,0,66.13,266.9,2.53,53.7,16.22,"NAN","NAN","NAN",0,0,4.24
"2024-01-11 14:10:00",30283,-3.472,94.1,0,81.4,266.4,2.37,85.9,23.07,"NAN","NAN","NAN",0,0,3.74
"2024-01-11 14:20:00",30284,-3.314,93.9,0,80.2,266.3,1.761,106.7,16.79,"NAN","NAN","NAN",0,0,3.41
"2024-01-11 14:30:00",30285,-3.149,93.3,0,78.68,266.2,1.941,73.32,20.12,"NAN","NAN","NAN",0,0,3.31
"2024-01-11 14:40:00",30286,-3.096,93,0,67.02,266.2,1.699,74,21.91,"NAN","NAN","NAN",0,0,2.94
"2024-01-11 14:50:00",30287,-3.087,92.9,0,60.06,266.3,1.498,105,28.83,"NAN","NAN","NAN",0,0,3.58
"2024-01-11 15:00:00",30288,-3.01,92.7,0,55.64,266.2,1.746,67.13,18.76,"NAN","NAN","NAN",0,0,2.84
"2024-01-11 15:10:00",30289,-2.937,92.5,0,41.05,266.2,1.293,82.7,22.71,"NAN","NAN","NAN",0,0,2.04
"2024-01-11 15:20:00",30290,-2.839,92.5,0,36.29,266.4,1.316,80.8,24.33,"NAN","NAN","NAN",0,0,2.76
"2024-01-11 15:30:00",30291,-2.766,92.6,0,35.96,266.5,1.325,91.2,30.21,"NAN","NAN","NAN",0,0,2.36
"2024-01-11 15:40:00",30292,-2.791,92.5,0,32.61,266.7,1.769,104,25.01,"NAN","NAN","NAN",0,0,2.44
"2024-01-11 15:50:00",30293,-2.754,92.7,0,26.86,266.9,1.401,88,26.92,"NAN","NAN","NAN",0,0,2.32
"2024-01-11 16:00:00",30294,-2.751,92.7,0,21.79,266.9,1.241,103,22.01,"NAN","NAN","NAN",0,0,2.38
"2024-01-11 16:10:00",30295,-2.773,92.8,0,16.41,266.9,1.124,99.4,25.68,"NAN","NAN","NAN",0,0,1.99
"2024-01-11 16:20:00",30296,-2.786,92.9,0,10.51,266.9,1.552,72.22,22.06,"NAN","NAN","NAN",0,0,3
"2024-01-11 16:30:00",30297,-2.811,93.2,0,7.704,266.9,1.594,81.1,24.69,"NAN","NAN","NAN",0,0,2.95
"2024-01-11 16:40:00",30298,-2.768,93.6,0,4.993,266.9,1.317,83.2,24.28,"NAN","NAN","NAN",0,0,2.54
"2024-01-11 16:50:00",30299,-2.746,94,0,2.522,266.9,1.084,103.5,21.53,"NAN","NAN","NAN",0,0,1.96
"2024-01-11 17:00:00",30300,-2.76,94.3,0,1.422,266.9,1.307,80.5,19.43,"NAN","NAN","NAN",0,0,2.26
"2024-01-11 17:10:00",30301,-2.734,94.4,0,0.85,266.9,1.308,78.16,21.62,"NAN","NAN","NAN",0,0,2.94
"2024-01-11 17:20:00",30302,-2.734,94.4,0,0.211,266.9,1.103,77.62,25.21,"NAN","NAN","NAN",0,0,1.95
"2024-01-11 17:30:00",30303,-2.719,94.5,0,0.267,266.9,1.23,62.1,13.37,"NAN","NAN","NAN",0,0,1.67
"2024-01-11 17:40:00",30304,-2.704,94.5,0,0.106,266.9,1.456,53.82,14.8,"NAN","NAN","NAN",0,0,2.2
"2024-01-11 17:50:00",30305,-2.702,94.4,0,0.128,266.9,2.209,37.48,7.118,"NAN","NAN","NAN",0,0,3.46
"2024-01-11 18:00:00",30306,-2.761,94,0,0.089,266.9,2.35,37.36,9.51,"NAN","NAN","NAN",0,0,3.16
"2024-01-11 18:10:00",30307,-2.956,94.1,0,0.122,266.9,2.256,34.34,8.08,"NAN","NAN","NAN",0,0,2.81
"2024-01-11 18:20:00",30308,-2.947,94.4,0,0.067,266.9,2.302,42.32,6.446,"NAN","NAN","NAN",0,0,2.99
"2024-01-11 18:30:00",30309,-2.825,94.1,0,0.072,266.9,2.508,41.52,7.231,"NAN","NAN","NAN",0,0,3.59
"2024-01-11 18:40:00",30310,-2.781,94,0,0.061,266.9,2.825,39.77,8.43,"NAN","NAN","NAN",0,0,4.05
"2024-01-11 18:50:00",30311,-2.761,93.8,0,0.106,266.9,2.778,38.06,8.64,"NAN","NAN","NAN",0,0,3.76
"2024-01-11 19:00:00",30312,-2.815,94.1,0,0.1,266.9,2.066,46.31,9.03,"NAN","NAN","NAN",0,0,2.64
"2024-01-11 19:10:00",30313,-3.067,94.4,0,0.111,266.9,1.576,42.59,10.05,"NAN","NAN","NAN",0,0,2.29
"2024-01-11 19:20:00",30314,-2.972,94.7,0,0.067,266.9,1.931,42.82,8.28,"NAN","NAN","NAN",0,0,2.5
"2024-01-11 19:30:00",30315,-2.865,94.7,0,0.089,266.9,2.281,45.08,7.151,"NAN","NAN","NAN",0,0,3.11
"2024-01-11 19:40:00",30316,-2.887,94.5,0,0.05,266.9,1.893,47.36,10.28,"NAN","NAN","NAN",0,0,2.71
"2024-01-11 19:50:00",30317,-2.839,94.5,0,0.128,266.9,1.701,49.78,8.69,"NAN","NAN","NAN",0,0,2.27
"2024-01-11 20:00:00",30318,-2.859,94.5,0,0.089,266.9,2.17,55.32,11.12,"NAN","NAN","NAN",0,0,3.39
"2024-01-11 20:10:00",30319,-2.92,94.3,0,0.061,266.9,1.995,53.03,8.91,"NAN","NAN","NAN",0,0,2.74
"2024-01-11 20:20:00",30320,-2.938,94.6,0,0.044,266.9,1.613,50.12,19.05,"NAN","NAN","NAN",0,0,2.61
"2024-01-11 20:30:00",30321,-3.117,95.1,0,0.067,266.9,2.162,26.91,9.98,"NAN","NAN","NAN",0,0,3.25
"2024-01-11 20:40:00",30322,-3.233,95,0,0.067,266.9,2.588,34.41,6.525,"NAN","NAN","NAN",0,0,3.44
"2024-01-11 20:50:00",30323,-3.227,94.8,0,0.094,266.9,2.688,29.96,7.225,"NAN","NAN","NAN",0,0,3.26
"2024-01-11 21:00:00",30324,-3.236,94.8,0,0.117,266.9,2.622,29.81,8.59,"NAN","NAN","NAN",0,0,3.61
"2024-01-11 21:10:00",30325,-3.323,94.7,0,0.072,266.9,2.251,22.86,11.05,"NAN","NAN","NAN",0,0,3.44
"2024-01-11 21:20:00",30326,-3.346,94.3,0,0.083,266.9,2.197,18.33,20.98,"NAN","NAN","NAN",0,0,2.87
"2024-01-11 21:30:00",30327,-3.335,94.5,0,0.094,266.9,2.205,30.47,6.898,"NAN","NAN","NAN",0,0,3.29
"2024-01-11 21:40:00",30328,-3.282,94.6,0,0.067,266.9,2.306,45.61,10.72,"NAN","NAN","NAN",0,0,3.44
"2024-01-11 21:50:00",30329,-3.28,94.5,0,0.089,266.9,1.902,47.29,9.8,"NAN","NAN","NAN",0,0,2.67
"2024-01-11 22:00:00",30330,-3.358,94.7,0,0.089,266.9,2.029,33.77,7.716,"NAN","NAN","NAN",0,0,3.06
"2024-01-11 22:10:00",30331,-3.351,94.9,0,0.056,266.9,1.842,38.32,8.11,"NAN","NAN","NAN",0,0,2.62
"2024-01-11 22:20:00",30332,-3.435,95,0,0.133,266.9,1.777,44.95,15.3,"NAN","NAN","NAN",0,0,2.4
"2024-01-11 22:30:00",30333,-3.587,95.3,0,0.1,266.9,2.106,37.67,11.46,"NAN","NAN","NAN",0,0,3.19
"2024-01-11 22:40:00",30334,-3.709,95.5,0,0.078,266.9,1.788,22.26,11.31,"NAN","NAN","NAN",0,0,2.71
"2024-01-11 22:50:00",30335,-3.738,95.7,0,0.083,266.9,1.77,22.19,8.22,"NAN","NAN","NAN",0,0,2.41
"2024-01-11 23:00:00",30336,-3.718,95.7,0,0.122,266.9,1.813,32.59,11.12,"NAN","NAN","NAN",0,0,2.54
"2024-01-11 23:10:00",30337,-3.695,95.5,0,0.05,266.9,1.781,30.3,10.53,"NAN","NAN","NAN",0,0,2.49
"2024-01-11 23:20:00",30338,-3.649,95.4,0,0.094,266.9,1.763,36.1,15.95,"NAN","NAN","NAN",0,0,2.42
"2024-01-11 23:30:00",30339,-3.612,95.2,0,0.067,266.9,1.697,41.14,10.5,"NAN","NAN","NAN",0,0,2.57
"2024-01-11 23:40:00",30340,-3.665,95.1,0,0.078,266.9,1.644,50.48,12.42,"NAN","NAN","NAN",0,0,2.58
"2024-01-11 23:50:00",30341,-3.684,95.2,0,0.083,266.9,1.051,89.7,34.2,"NAN","NAN","NAN",0,0,1.78
"2024-01-12 00:00:00",30342,-3.718,95.2,0,0.117,266.9,0.681,108.4,13.08,"NAN","NAN","NAN",0,0,1.75
"2024-01-12 00:10:00",30343,-3.772,95.2,0,0.067,266.9,0.482,62.03,14.77,"NAN","NAN","NAN",0,0,1.48
"2024-01-12 00:20:00",30344,-3.753,95.4,0,0.089,266.9,1.381,66.17,16.97,"NAN","NAN","NAN",0,0,2.42
"2024-01-12 00:30:00",30345,-3.761,95.6,0,0.072,266.9,1.985,60.46,8.36,"NAN","NAN","NAN",0,0,2.9
"2024-01-12 00:40:00",30346,-3.815,95.6,0,0.094,266.9,2.036,55.33,12.53,"NAN","NAN","NAN",0,0,3.06
"2024-01-12 00:50:00",30347,-3.976,95.6,0,0.1,266.9,2.015,46,11.65,"NAN","NAN","NAN",0,0,2.77
"2024-01-12 01:00:00",30348,-4.056,95.7,0,0.117,266.9,1.79,49.3,12.79,"NAN","NAN","NAN",0,0,2.38
"2024-01-12 01:10:00",30349,-4.041,95.6,0,0.044,266.9,1.773,38.22,17.73,"NAN","NAN","NAN",0,0,2.95
"2024-01-12 01:20:00",30350,-4.11,95.6,0,0.1,266.9,1.946,36.38,15.53,"NAN","NAN","NAN",0,0,3.05
"2024-01-12 01:30:00",30351,-4.191,96,0,0.044,266.9,1.865,43.34,15.5,"NAN","NAN","NAN",0,0,3.52
"2024-01-12 01:40:00",30352,-4.182,96.3,0,0.094,266.9,1.306,37.89,12.64,"NAN","NAN","NAN",0,0,1.89
"2024-01-12 01:50:00",30353,-4.197,96.3,0,0.089,266.9,1.281,41.29,19.83,"NAN","NAN","NAN",0,0,1.99
"2024-01-12 02:00:00",30354,-4.134,96.4,0,0.106,266.9,1.327,64,15.4,"NAN","NAN","NAN",0,0,2.18
"2024-01-12 02:10:00",30355,-4.136,96.3,0,0.078,266.9,1,75.77,11.8,"NAN","NAN","NAN",0,0,1.9
"2024-01-12 02:20:00",30356,-4.143,96.1,0,0.089,266.9,2.266,55.63,10.64,"NAN","NAN","NAN",0,0,3.2
"2024-01-12 02:30:00",30357,-4.194,95.9,0,0.083,266.9,2.048,57.03,11.23,"NAN","NAN","NAN",0,0,3.16
"2024-01-12 02:40:00",30358,-4.273,96.2,0,0.089,266.9,1.753,49.7,13.65,"NAN","NAN","NAN",0,0,2.87
"2024-01-12 02:50:00",30359,-4.215,96.4,0,0.072,266.9,1.914,41.36,10.03,"NAN","NAN","NAN",0,0,2.74
"2024-01-12 03:00:00",30360,-4.24,96.5,0,0.139,266.9,1.894,51.84,8.88,"NAN","NAN","NAN",0,0,2.97
"2024-01-12 03:10:00",30361,-4.274,96.7,0,0.022,266.9,2.158,44.58,10.88,"NAN","NAN","NAN",0,0,2.98
"2024-01-12 03:20:00",30362,-4.335,97,0,0.156,266.9,1.988,42.98,12.12,"NAN","NAN","NAN",0,0,3.39
"2024-01-12 03:30:00",30363,-4.391,97.1,0,0.011,266.9,2.058,50.08,13.7,"NAN","NAN","NAN",0,0,3.14
"2024-01-12 03:40:00",30364,-4.434,97.3,0,0.128,266.9,2.086,46.31,9.96,"NAN","NAN","NAN",0,0,3.18
"2024-01-12 03:50:00",30365,-4.476,97.5,0,0.056,266.9,2.342,34.01,10.85,"NAN","NAN","NAN",0,0,3.19
"2024-01-12 04:00:00",30366,-4.46,97.5,0,0.094,266.9,2.049,28.27,13.6,"NAN","NAN","NAN",0,0,3.08
"2024-01-12 04:10:00",30367,-4.395,97.5,0,0.067,266.9,1.617,32.11,9.95,"NAN","NAN","NAN",0,0,2.07
"2024-01-12 04:20:00",30368,-4.35,97.4,0,0.111,266.9,2.384,27.78,9.22,"NAN","NAN","NAN",0,0,3.12
"2024-01-12 04:30:00",30369,-4.272,97.3,0,0.061,266.9,2.171,33.34,7.901,"NAN","NAN","NAN",0,0,3
"2024-01-12 04:40:00",30370,-4.271,97.2,0,0.089,266.9,1.771,35.81,10.33,"NAN","NAN","NAN",0,0,2.63
"2024-01-12 04:50:00",30371,-4.236,97,0,0.083,266.9,1.249,29.04,11.12,"NAN","NAN","NAN",0,0,1.72
"2024-01-12 05:00:00",30372,-4.192,97,0,0.089,266.9,1.319,37.21,9.8,"NAN","NAN","NAN",0,0,1.79
